Start,End,Speaker,Start in s,End in s,Duration in s
0:32:46.697793,0:32:49.244482,SPEAKER_03,1966.69779286927,1969.2444821731751,2.5466893039051683
0:32:49.584041,0:32:54.100170,SPEAKER_03,1969.5840407470291,1974.1001697792872,4.51612903225805
0:32:54.354839,0:32:55.560272,SPEAKER_03,1974.3548387096776,1975.5602716468593,1.2054329371817403
0:32:56.086587,0:32:58.650255,SPEAKER_08,1976.086587436333,1978.6502546689303,2.563667232597254
0:32:59.091681,0:33:02.232598,SPEAKER_08,1979.091680814941,1982.23259762309,3.140916808149086
0:33:03.726655,0:33:14.320883,SPEAKER_04,1983.7266553480476,1994.320882852292,10.594227504244373
0:33:15.679117,0:33:19.210526,SPEAKER_04,1995.679117147708,1999.2105263157896,3.531409168081609
0:33:20.942275,0:33:30.297114,SPEAKER_06,2000.942275042445,2010.2971137521222,9.354838709677097
0:33:31.332767,0:33:38.327674,SPEAKER_00,2011.3327674023772,2018.3276740237693,6.994906621392147
0:33:39.550085,0:33:41.570458,SPEAKER_00,2019.5500848896436,2021.570458404075,2.0203735144314123
0:33:43.387097,0:33:47.614601,SPEAKER_05,2023.3870967741937,2027.6146010186758,4.227504244482134
0:33:49.006791,0:33:54.796265,SPEAKER_05,2029.0067911714773,2034.7962648556877,5.789473684210407
0:33:58.701188,0:34:02.096774,SPEAKER_12,2038.7011884550084,2042.0967741935483,3.3955857385399213
0:34:02.623090,0:34:07.818336,SPEAKER_12,2042.623089983022,2047.818336162988,5.195246179966034
0:34:09.634975,0:34:14.762309,SPEAKER_12,2049.6349745331067,2054.762308998302,5.127334465195418
0:34:15.679117,0:34:20.178268,SPEAKER_12,2055.679117147708,2060.1782682512735,4.499151103565509
0:34:20.500849,0:34:23.387097,SPEAKER_12,2060.5008488964345,2063.3870967741937,2.8862478777591605
0:34:24.830221,0:34:37.903226,SPEAKER_01,2064.830220713073,2077.9032258064517,13.073005093378924
0:34:38.989813,0:35:01.689304,SPEAKER_01,2078.9898132427843,2101.6893039049237,22.699490662139397
0:35:01.825127,0:35:05.543294,SPEAKER_01,2101.8251273344654,2105.5432937181663,3.7181663837009182
0:35:06.663837,0:35:16.697793,SPEAKER_01,2106.6638370118844,2116.69779286927,10.033955857385536
0:35:18.140917,0:35:39.601019,SPEAKER_01,2118.1409168081495,2139.6010186757217,21.46010186757212
0:35:41.994907,0:35:45.645161,SPEAKER_07,2141.994906621392,2145.6451612903224,3.6502546689303017
0:35:45.950764,0:35:48.633277,SPEAKER_07,2145.9507640067914,2148.6332767402378,2.6825127334464014
0:35:50.042445,0:36:01.689304,SPEAKER_07,2150.042444821732,2161.6893039049237,11.646859083191885
0:36:03.064516,0:36:11.112054,SPEAKER_07,2163.064516129032,2171.112054329372,8.047538200339659
0:36:11.213922,0:36:14.337861,SPEAKER_07,2171.213921901528,2174.3378607809846,3.1239388794565457
0:36:15.577250,0:36:21.689304,SPEAKER_12,2175.577249575552,2181.6893039049237,6.112054329371858
0:36:23.166384,0:36:39.006791,SPEAKER_07,2183.1663837011884,2199.0067911714773,15.840407470288937
0:36:39.872666,0:36:42.606112,SPEAKER_07,2199.8726655348046,2202.6061120543295,2.7334465195249322
0:36:43.743633,0:36:49.702886,SPEAKER_07,2203.74363327674,2209.702886247878,5.95925297113763
0:36:51.706282,0:37:11.791171,SPEAKER_01,2211.7062818336162,2231.79117147708,20.08488964346361
0:37:12.792869,0:37:15.780985,SPEAKER_01,2232.7928692699493,2235.780984719864,2.988115449914858
0:37:16.646859,0:37:37.241087,SPEAKER_01,2236.646859083192,2257.2410865874363,20.594227504244373
0:37:39.057725,0:37:48.344652,SPEAKER_07,2259.0577249575554,2268.344651952462,9.28692699490648
0:37:49.278438,0:37:59.482173,SPEAKER_01,2269.27843803056,2279.4821731748725,10.203735144312304
0:38:00.365025,0:38:02.130730,SPEAKER_01,2280.3650254668933,2282.130730050934,1.7657045840405772
0:38:03.115450,0:38:03.981324,SPEAKER_01,2283.1154499151103,2283.981324278438,0.8658743633277481
0:38:04.320883,0:38:07.903226,SPEAKER_01,2284.320882852292,2287.9032258064517,3.582342954159685
0:38:08.005093,0:38:15.135823,SPEAKER_01,2288.005093378608,2295.1358234295417,7.130730050933835
0:38:15.967742,0:38:24.609508,SPEAKER_01,2295.967741935484,2304.609507640068,8.641765704584031
0:38:24.677419,0:38:24.983022,SPEAKER_01,2304.6774193548385,2304.9830220713075,0.30560271646891124
0:38:25.322581,0:38:30.993209,SPEAKER_01,2305.3225806451615,2310.9932088285227,5.670628183361259
0:38:31.638370,0:38:32.538200,SPEAKER_01,2311.6383701188456,2312.5382003395584,0.899830220712829
0:38:33.607810,0:38:34.354839,SPEAKER_01,2313.6078098471985,2314.3548387096776,0.7470288624790555
0:38:36.528014,0:38:40.823430,SPEAKER_01,2316.5280135823427,2320.823429541596,4.295415959253205
0:38:41.876061,0:38:44.015280,SPEAKER_01,2321.8760611205435,2324.0152801358236,2.139219015280105
0:38:45.475382,0:38:47.088285,SPEAKER_01,2325.4753820033957,2327.088285229202,1.612903225806349
0:38:48.242784,0:38:50.534805,SPEAKER_01,2328.2427843803057,2330.53480475382,2.292020373514333
0:38:51.926995,0:38:56.850594,SPEAKER_01,2331.9269949066215,2336.850594227504,4.9235993208826585
0:38:58.650255,0:39:02.792869,SPEAKER_01,2338.6502546689303,2342.7928692699493,4.142614601018977
0:39:05.356537,0:39:09.227504,SPEAKER_01,2345.3565365025465,2349.227504244482,3.8709677419356012
0:39:10.008489,0:39:13.845501,SPEAKER_01,2350.0084889643463,2353.8455008488963,3.8370118845500656
0:39:15.441426,0:39:19.940577,SPEAKER_01,2355.44142614601,2359.9405772495757,4.499151103565509
0:39:22.453311,0:39:26.918506,SPEAKER_12,2362.4533106960953,2366.9185059422753,4.465195246179974
0:39:27.597623,0:39:29.023769,SPEAKER_12,2367.5976230899832,2369.02376910017,1.426146010186585
0:39:29.482173,0:39:32.792869,SPEAKER_12,2369.4821731748725,2372.7928692699493,3.3106960950767643
0:39:33.030560,0:39:34.151104,SPEAKER_12,2373.0305602716467,2374.1511035653652,1.1205432937185833
0:39:35.577250,0:39:43.387097,SPEAKER_12,2375.577249575552,2383.3870967741937,7.809847198641819
0:39:44.185059,0:39:46.443124,SPEAKER_12,2384.1850594227503,2386.4431239388796,2.2580645161292523
0:39:47.733447,0:39:50.195246,SPEAKER_01,2387.7334465195245,2390.195246179966,2.4617996604415566
0:39:50.942275,0:40:04.066214,SPEAKER_01,2390.9422750424446,2404.0662139219016,13.123938879457
0:40:04.524618,0:40:07.444822,SPEAKER_01,2404.5246179966043,2407.4448217317486,2.9202037351442414
0:40:08.140917,0:40:12.623090,SPEAKER_01,2408.1409168081495,2412.623089983022,4.482173174872514
0:40:14.456706,0:40:22.996604,SPEAKER_07,2414.4567062818337,2422.9966044142616,8.53989813242788
0:40:24.100170,0:40:29.584041,SPEAKER_07,2424.1001697792867,2429.5840407470287,5.48387096774195
0:40:31.162988,0:40:40.500849,SPEAKER_01,2431.16298811545,2440.5008488964345,9.337860780984556
0:40:42.096774,0:40:49.923599,SPEAKER_01,2442.0967741935483,2449.9235993208827,7.826825127334359
